,User,Review Date,Ratings,Review
2365,DangerWillRobinson,2020,5,"Had Xbox one after PS3 and I'm so happy to be back with Sony. The PS5 is amazing! It's bulky, yet sleek. It's super fast, yet quiet. The controller is a huge win for the PS5. If youre like me and didn't have a PS4, once you join playstation plus you get most of the big games that came outfl for ps4. I haven't even played a PS5 game yet because I wanted to catch up on all my faves from PS4 that I missed. If you're not sure between Xbox and PS5, choose PS5. You'll thank me later."
2366,The David,2020,5,Ignore all the low ratings from non-verified buyers. Stock was incredibly low and these consoles were near impossible to get.  People are rating out of rage instead of merit.I was lucky enough to score a Playstation 5 from Amazon on release day. I LOVE YOU AMAZON!!This system is a beautiful masterpiece. Everything is cleaners and smoother AND OH SO MUCH FASTER than the PS4. Games have NO load times. Example CoD Cold War to load a single player match of zombie mode took nearly 2 minutes for the PS4 version to load on my PS4 Pro. The PS5 version repeating the same process is literally 2.4  seconds to be ready to play. Even downloading games from PSN is much much faster.The only negative comment I can honestly make about the PS5 is the hard drive size. The wanted to make the system affordable and large SSD hard drives are very expense so they kept it under 1TB. As SSD prices fall in the future hopefully they release larger drives. PS4 games CAN be played now from external if you like. I installed multiple PS5 games and my most played PS4 and still have 200GB free so it's fine for the near future before juggling games becomes a thing.Currently 30 hours into Demon's Souls and so glad Amazon had stock on launch day!
2367,Drake Powell,2020,5,Made my kiddos Christmas for sure when we actually got it delivered a few hiccups along the way but the system works great and kid loves it!
2368,"Catherine in Largo, FL",2020,5,Great item and so happy didnt have to wait in a line.
2369,John Vasquez,2020,5,What can I say? Its amazing
2370,Julia,2020,5,"Incredibly happy about my purchase. Came next day no problem, which I thought was impossible but Amazon pulled it off!! I'm very impressed with how fast it got to me and the best part is that it works great! Good luck to everyone else."
2371,Daylon Holmes,2020,5,Love the PS5 5 mins in!!!
2372,j. user,2020,5,"I got a ps5, and was really lucky to do so. All I have for the console are praises. It works (almost) perfectly, is really quiet, and looks pretty good too. All the negative reviews I have seen are because they cannot get one. I understand that it is difficult to buy a ps5 right now, but that isn't a reason to leave a negative review. Good luck to anyone who is trying, and I would recommend using the nowinstock forum for ps5!!"
2373,Latrelle,2020,4,"Couldn’t buy anywhere else, great system."
2374,clarence cabel,2020,5,Excelent product an i love it
2375,Alcerio,2020,5,THE TRUE NEXT GEN CONSOLE!!!
2376,Calicoolguy,2020,5,It’s brand new ps5 console.  Worked great.  Some good launch games.  Fast ssd.  Haptic feedback controllers rock.  Good start to new generation.
2377,adrian,2020,5,I have had 0 issues with it so far games are awesome specially if you have PlayStation plus you get the PlayStation collection of games for free and of course the controller on shooting games is a new experience that is awesome
2378,Shaneqa Stewart,2020,5,"Everyone complaining about scalpers.... simply get a auto page refresher. Then set the timer for 4sec.. Go to the PSDirect page  and let the refresher work it's magic and just come back checking every so often(you don't lose your position in queue if you refresh, so don't stress if you forget about the timer right away). I scored 1 today after trying to get 1 from Walmarts selling out in seconds.."
2379,C,2020,1,Nintendo switch is better.
2380,NasTraDooMis,2020,4,"Wrapped me ps5 in carbon fiber and did a little gears of war 3 theme to it. I even  put a GOW3 skull behind the Ps emblem . It was quiet the chore to wrap it due to the curvatures and it didnt turn out so hot, but not too bad until some other themed skinned covers come out. The ps5 i dont think is too honkin big as alot of peeps are freaking out about, i mean yea its big but whatever. The included Astros playground game is ok, i wasnt too overtly impressed, the new controls to me are a bit ""funky"". The annoying thing is there doesnt seem to be a way in game to turn off the music, or invert the controls. Oh, it doesnt appear that ps4 titles that are also available as a ps5 title say like call of duty cold war has a free upgrade from ps4 to ps5, they want an extra $10 to upgrade the ps4 version to ps5 :( , i had thought they were free upgrades, guess not unless it was just cod cold war title. I didnt check others yet like watch dogs legion.The new UI takes some getting use to,also there are no ps5 themes as of yet and ps4 themes no work. Dont forget to look into all the launch problems to avoid possibly bricking youre ps5, theres a new software update for the ps5. I did the initial setup and i had previously downloaded the update through sony and installed it from a usb stick just to be ""safe"" . No one knows for sure yet what exactly was in the update so who knows it there were any of the big issues fixed.*update*If you cheap out on a ps5 game and get the ps4 version cause free ps5 upgrade and you play for a bit on the ps4 youre game save for that game will not carry over to the ps5 version, once you update the game to ps5 you have to start all over again."
2381,K.C,2020,5,Amazon never lets me down!PS5 is the next generation of consoles!
2382,Alexander LaLonde,2020,1,Lol great launch sony
2383,Jesus and Cyndi,2020,5,"The PS5 is worth every penny.  The Graphics are Exceptional,  the controls and game play are so good. I can't believe how quiet it runs compared to my PS4 PRO. Load times are in 2-3 seconds,  literally.  When you respawn your back in the game in 3 seconds.  Installing and downloading takes moments versus 25-30 minutes. The PS5 is quiet,  fast ,beautiful and unbelievably crisp.  Welcome to Next Gen Gaming.  Hopefully everyone will be able to get some in stock and then truly see why it deserves 5 stars."
2384,Gargus,2020,5,"So far all I'd done is play demons souls on it but I'd been playing it everyday since it came out.The system is dead quiet. Even after 6 hours of playing I still never hear the system running.Controller feels really great and solid with pretty good battery life.The 4k uhd player is fantastic, I tested avengers endgame on it.Everything is snappy and responsive.Overall I am very happy with it."
2385,James,2020,2,A ton of bugs doesn't work half the time other half its crashing after a few minutes you should wait till Sony fixes its software issues until then its basically a ps4 pro because ps4 games are the only things working right
2386,chandler collins,2020,1,Sony is getting absolutely nothing done and is very unprepared for their own launch of ps5.... must be all Democrats at Sony
2387,ReJoyce,2020,1,"I think it is unconscionable to triple a price on a product, especially when parents are trying to get Christmas presents for their kids!"
2388,Gerald,2020,1,Aloha want to be rich trying to sell the ps5 more than 3 times the real price
2389,hyspace,2020,1,Sony knows that the demind is high but the don't want to sell too many consoles in day 1.Hardware is expensive at begining but will be cheap later. Selling game consoles is losing money instead of earning money for Sony at begining so they did not manufacture enough consoles.
2390,lothar590,2020,5,No issues
2391,Seth,2020,1,Sony and the retailers handling this debacle get 0 stars
2392,joseph C,2020,1,amazon has let me down so has sony  but go give little more it just I try chat with amazon customer service ask when go get more then would answer me and after Christmas if there know more playstation 5 by then go buy one from ebay
2393,Max Reiss,2020,1,"If Sony wasn't ready to launch the PS5 and needed more time, then they should've said that in the beginning."
2394,southernmel1st,2020,1,"Sony is a disappointment to business. Now, instead of buying the PS5....I am purchasing the new XBOX :) I'm super excited and will NEVER buy another sony product again. Good job Sony. You are failing."
2395,Ernest Marshall,2020,1,Trying to get this product is harder than getting tickets to San Diego comic con. I should not have to go through so much time effort and stress like a performing monkey in order to buy something.
2396,Efrain V.,2020,5,I got mine from Best Buy. But the review is the same. It works great. Only issue so far is Valhalla won’t perm install but every other game has. It’s a masterpiece. I’m used to the graphic quality due to Pc. But consoles have gone a long way since n64. Once you get yours you’ll love it. You’ll just have to relearn how to use it. The ui is completely different.
2397,David,2020,1,"The way that Sony and retailers like Walmart have handled the launch is insanely disrespectful to their customers. They've made no attempt at combating bots or treating faithful customers with any semblance or respect. They only care about making a dollar. Allowing scalpers to capitalize on their lax security by running bots to buy up all the ""limited stock"" to resell to the people who genuinely want to play games on their system. I suppose we know how much we're valued by these companies at least."
2398,De Nomolos,2020,1,"The black within white color scheme is a clear representation of the systemic racism found within these products. The black part, which does all the work, is being held captive by the white structure. This is blatantly racist. We must boycott."
2399,spkrmakr,2020,1,Sony needs to burn for this! No way in my 40+ years in business have I seen a worse release by any company. Sony? Never again!
2400,Jaime Rodriguez,2020,5,"One of the best console for gaming. Everything so far has been super,from the graphics and performance (fps and speed). If you have one congratulations to be one of the few to get it at launch or little after.now for those that are are still waiting just be patience because you will get one eventually. I know it's painful to wait but it will come back in-stock for you guys.Happy gaming everyone ;)"
2401,Dan.R,2020,1,WORST LAUNCH EVER!!!
2402,Jose Mena,2020,5,Simply amazing 👏
2403,Will Ryder,2020,5,Amazon is the only website that isn’t bot infested. It is your best bet at getting a PlayStation Five.
2404,Doug,2020,1,its a disgrace!!!should have been released earlier this year or after Christmas
2405,Kuro Soza,2020,1,"I was ready to pre-order, I enter my emails so I can get notified of the pre-order day, I say this was the absolute worse launch day in gaming launch history Sony failed on this 100%."
2406,Adrian Pelzer,2020,5,"Short load times, great graphics lots of fun. Don’t listen to bad reviewers giving this a 1. They are just mad they couldn’t get one. I no trouble securing one."
2407,nosympathy,2020,1,"There are a few tech companies that handle releases of new products very well. Like Apple for instance. They usually do a pretty good job even though I'm not a fan.This has been terrible. Not a single place has used any form of anti-bot tech at all. Notifications are never on time, if you can even get notified. It's 2020, things should not be this bad. Other smaller businesses for years have required captchas to place orders. Not any of the big guys!Maybe even with a captcha in place, i'd still get beat out for one. Which would be fine, at least it would feel like I had a fair chance. Right now, I doubt there are many people feeling this way. The ones who do manage to snag a console are just super lucky or they are scalpers.This big retailers don't care, but scalpers are the worst people to exist right now. Seeing these units go for $1800+ in some areas (like mine)  and as some other reviews mentioned, $1800+ can build a realllllly nice PC that will make the PS5 look like garbage. There is no way I'd buy a PS5 for that, it's just counter productive at that point. It's a really nice machine for $400-500, but that's where it stops."
2408,letier santana,2020,5,so excited to finally to play.
2409,Tommie McCabe,2020,5,"Great console, looks amazing! I Happened to be one of the lucky few to grab one on launch so grateful for amazon for providing it at retail in that short couple minutes it was available. I wish you all good fortune"
2410,Jordan Ryan,2020,5,Came on time and just everything I wanted!
2411,Jessica Wilson,2020,1,There are plenty of these already but I want to repeat that it's ridiculous how bad this launch has been.
2412,Lily,2020,5,"very smooth play, enjoyed it a lot. Not only playing the new released PS5 games, but play some other games on 60fps and a higher resolution, which is amazing."
2413,Ronald Anthony Bordoy,2020,5,"Notice how all the bad reviews are people complaining about either not getting a pre order or blaming sony for a mistake made by retailers.The console itself is great, no issues, plays games wonderfully at great performance much more noticeable than the ps4 pro. Get this console when its available, you wont regret, literally the controller alone puts it miles ahead of everything else out there."
2414,PolskaPride,2020,1,"I am so fed up with Sony and their so called ""customer service"".  It's obvious that the unit I received was defective.  I was told by several sources to have the console in a vertical position.  I set up the stand and secured it.  The first day, no problems but on the second day there was definitely a louder sound I heard coming from the console.  It wasn't exactly loud but I did not hear it on day one so I was a little concerned.  On day two the console froze to the point that I had to restart it numerous times.  It has been doing that ever since but more frequently giving me an error message.  The last time I played, it froze three times within a 40 minute span.  This is supposed to be a new console (was it?) and I am experiencing issues from the beginning.  At this point I say save yourself the aggravation and invest elsewhere.  Also, I did not know that this console would be so big!  It sticks out like a sore thumb because of its size and design.  Extremely disappointed.. this one is going to be returned shortly.  I guess the joke was on me, but not for long."
2415,Goodrats,2020,5,"I'm gonna keep this short for anyone thinking of picking up a ps5. I have a pc that i've spent over 2000 dollars building, it runs everything i throw at it on high settings. For 500 dollars the PS5 does some things faster and smoother then my expensive PC. You can not beat the performance and tech. that you get from the PS5 for the cost of 500 dollars. Not to mention the fact that the controller might be the most badass and most comfortable that I have ever used. If you do get a PS5 don't pass up hopping into the free game Astro's Playroom that comes with your console to see the potential the controller really has."
2416,angelo,2020,1,I SPEND 1300 FOR THIS CONSILE FROM EBAY...IT DONT WORK CRUSH AND CRUSH AGAIN..THE SELLER DOESNT EANT GIVE ME MY MONEY BACK..NEVER AGAIN..SORRY AMAZON
2417,carlos,2020,1,Sony you suck !!! A lot of children will be disappointed this Christmas.....
2418,Cuong D.,2020,5,"My kids are all over Astro's Playground. When they go to bed, my wife takes over with Assassin's Creed Valhalla. I bought this system for me and I feel as though I'm getting the short end of the stick here. The only thing I can do is watch them play. The haptic triggers are best demoed with the Astro's Playground game with the controller reacting to certain elements of gameplay. Valhalla does a good job of showcasing the great graphics and fast processing. How does it play? I don't know, ask my family. Oh, I've been asked to order another controller now and it's not for me. Lovely."
2419,Tedward,2020,5,It was amazing product. It definitely improves the loading time from switching between applications. Also very silent when playing games. One thing to keep in mind it is very large it can take up a pretty big amount of space
2420,Jason Mirabal,2020,5,speed / looks / controller ... awesome product and worth the wiat
2421,The Dude Abides,2020,4,"I didn't get mine on Amazon...I tried, but it disappeared from my cart every time.  Same with Walmart.  Best Buy was the worst (shocking, I know).  I got lucky and saw a link to Target and when I clicked on the link it took me to the app that had all of my wife's info already loaded - I added it and checked out within 15 seconds.  FedEx gets zero stars for their abysmal delivery...said I'd get it on 11/14, then they changed it to 11/15, then they changed it to 11/16, when I finally got it.  I'm boycotting them.Boy, it's really big.  Like I couldn't believe how big it was when I unboxed it.  Compared to the PS4, it's a monster.  I had it mounted vertically, but it was too distracting and I'm not going to stick it in a cabinet, so it's horizontal now, even though it looks better upright.  But I guess being really big makes it really fast.  And when I say fast, I mean it.  I have AT&T fiber with 1000 up/down, but downloading on my PS4 was insanely slow, even with a fast, wired connection.  Downloading Warzone to the PS5 took a few minutes - on PS4, it took an hour at least, if not longer.  Downloading system and game updates take seconds.  I'm guessing it has a faster internet card in it, but the writing time to the SSD is lightening quick.  Then there's the load times for games - I mean, I don't have a lot of time.  I have 3 kids, 2 dogs, am married....if my wife goes up to take a shower, I'd bust out the PS4 controller and try to get in a few MW matches and half the time, I'd fire it up and have to do an update, and load the game, and join a lobby and by time I got into a match, she'd be back downstairs.  That's not going to be the case with PS5.  Updates, fast.  Boot up, fast.  In game, fast.  Actually have a shot of some pew pew in those 20 minute timeslots.The CONTROLLER!!!!  So, you get Astro's playroom for free.  My kids love it, first off.  It really does show off the capabilities of what the controller can do - it's Super Mario-esque.  Very cool to play around with once or twice though.  I bought COD as my first game.  I have to say, on campaign mode, it really adds to the experience.  Each gun (so far) has a totally different feel to it.  When you pull a trigger on a real gun, there's an initial wiggle before you catch the spring - and that's the case in this game too.  And with each gun I've tried, the trigger pull feels a little different.  But, for MP, I feel like it's a disadvantage.  You squeeze those triggers and have to be very deliberate because of the resistance, so in MP, where you have to react quickly, esp if you play hardcore like me, I think it's a disadvantage.  I haven't looked to see if it can be turned off, but I think you can.  One thing about the controller is that Sony makes you plug it in to do updates to it, which is kinda cool.  It's also heavier than the DS4, but it feels really good in your hand.  It has a mic built in, so you don't need to wear a headset - and there's a mute button on the controller, which is cool.  Battery life isn't great...maybe with updates to it they can improve on that???????PS4 games!!!!  So, you really don't need a PS4, but you can do remote play with it, so move it to another room!!  Plug in your PS4 HD into the PS5 and everything will load - but I find not as fast as the PS5 games.  Maybe because its loading from an external HD, not an internal SSD.  But, after playing COD on PS5, going into Warzone is a bit of a letdown without the haptics and triggers reacting.  So, while the PS4 games play just fine, the load slower and are disappointing now that I've played the PS5 version of Black Ops.Black Ops - I did order this from Amazon.  It is NOT worth $70.  But, it's one of the best looking games I've ever played.  And I haven't gotten a 4K TV yet - that's what Santa is bringing, so I have to wait.  So, it looks amazing in 1080p, it'll look extraordinary in 4K.  MP is meh...only like 8 maps, 3 or 4 of which were in the Beta/Alpha.  I haven't played Zombies yet.  But Campaign on this game is good - I'm just a mission in.  So much to explore, download, set up, etc on the console, I've spent more time doing that than playing games - so far.PS+ games - you get a bunch of free PS4 games, so you get a solid library of games, but they're not PS5 games, so the controller is feedback doesn't happen, so they're a little disappointing.  The issue is that you only have 825GB of storage space and with the OS on it, you really have like 675GB for games and apps.  So, you can't fit a ton of games on the PS5 overall.  But, like I said, if you have a decent connection, it's not a big deal - delete/download/play/delete, repeat.  I mean, for me, the downloads are so freaking fast, I don't think it's that big of a deal.  Plus I don't have a cap on my internet plan.  I like getting the disks...but probably could have gotten the digital version.So far, there's really only one thing I don't like.  On PS4, you pressed and held the PS button and you could turn it off from there.  Pretty easy.  Now, you have to hit the PS button, scroll all the way over, hit power and then hit rest or power down.  It's maybe an extra button or two, but still.  The UI overall isn't too dissimilar from PS4, but you have to hit the PS button to pull up the home screen options vs double tapping it like you do in PS4, which I think is faster.  I'm nitpicking, really.  It's fine - and it's quick.  I also don't like the USB ports on the front - I wish they were all on the back - it's kinda ugly with wires sticking out of the front. There are 2 USB ports on the back and just 1 on the front.  I think its a USB-C port on the front - maybe for a external HD??  Wish it was just a normal USB port, but at least this unit has more than the 2 that PS4 had - 1 to charge the controller, 1 for your headset and 1 for your external hard drive.  That's an improvement over the PS4 for sure.PS Store - it's now an app on it's own.  It's very quick - no load time to get into it, whatsoever, like we saw on PS4.Be patient...I'm sure Sony is doing what they can to pump these things out to everyone stuck in lockdowns.  I got super lucky I got one - I'm the only one of my close friends and family that has one.  When you do get one, it'll be worth it.  Stupid BOTS are snatching them up and stores aren't carrying them.  Good luck.  It's a solid purchase - a lot of hardware for $500 or $400 if you get the digital version."
2422,Kurtis Pemberton,2020,5,Beautiful system!Fits in perfect and is anchored with an attachable base.The adaptive controllers with motion sensory takes gameplay to an entirely different level.I suggest playing the Astro game that comes with the system.  It will allow you to get a great feel for all of the features of both the system and controller.PS5 you rock!
2423,Simp,2020,5,5 stars for 5 ps5 units thank you amazon and sony making this super easy and painless. I have a unit for each room and the bathroom!
2424,Breanna,2020,1,Go play the console stop being such a bottom feeder
2425,Cindy ,2020,5,Amazing -
2426,Henry Mallory Jr.,2020,5,Amazing
2427,Dennis Ryner,2020,5,I love the playstation 5 so far and I can't wait for more games to come out for it :)
2428,Eid Alotaibi,2020,1,"The worst lunch out in history ever!!! How come one of the biggest manufacturers in the world cannot supply their consumers. If there is a shortage of production, why Sony doesn’t take action on resellers who buy many consoles (where they say one console for each household) and resellers sell them 4 times their prices.If you do it for marketing then Sony, you are a joke!!!!!!TAKE LEGAL ACTIONS and protect your consumers!!!"
2429,the ghost,2020,1,Trash ..to big to fit anywhere price at 499 same as xbox series x doesn't make sense its far inferior then the xbox series x should have been price at 399 can't upgrade the sdd card really...and the controller a gimmick...
2430,Nathaniel Conn,2020,5,This console is amazing. The DualSense controller adds a whole sense of touch to gaming. Astro’s playroom is very original. It plays all of my PS4 games. I highly recommend the PS5.
2431,Jose ,2020,5,11/10 incredible start to the next generation.
2432,Samuel Clemens,2020,4,"I'm going to summarize all the good then get to the bad (growing pains).THE GOOD:Improved UI and User Settings -I'm shocked how much thought was put into the user experience. There are global settings for compatible games ranging from default difficulty settings in your games (easy, normal, hard), adjusting surround sound (or 3D) audio for your ears specifically, preferencing either higher-resolution or faster frame-rate modes alongside everything you could change from the PS4's settings menus (turning off menu music, controlling sleep modes, dimming the controller's lights, etc.). I'm assuming user settings may get more granular over time, but I'm impressed at launch.Much Faster Load Times -You may have seen it from various PS5 previews, but the load times for most games I'm playing are easily under a minute. I'm not noticing any load screens, making play sessions much more cohesive and convenient. Is it the most incredible thing? I'm older now and used to loading screens, so not for me, but assuming most people will gladly welcome this feature.Boosted PS4 Game Performance -This is so so for me. Unless you can measure resolutions and frame rates with just your eyes, you may not notice which games and how much your PS5 is improving your backward-compatible PS4 games. Some PS4 games are getting nearly twice the frame rate boost, but it varies so much from game to game that you have to research each title you're playing to figure out how your PS5 may or may not be boosting its performance.Crazy Good PlayStation Plus Value -I have friends who still don't subscribe to PlayStation Plus, and if they get a PS5, it will baffle me if they didn't get a Plus subscription. If you get PlayStation Plus on the PS5, you'll get a list of PS4 games included. It's a relatively long list, and no, they're not throw-away PS4 titles. Going through the list, I've played most of those games and can tell you that they are some of the best videogames (not just PS4 games) I have ever played. If you've never played Bloodborne, and have a PS5, start playing it now.Those Graphics! -Watch trailers for these games: Ratchet and Clank: Rift Apart, Demon's Souls for PS5, Final Fantasy XVI, Horizon: Forbidden West, and Spiderman: Miles Morales. We don't have a trailer for God of War: Ragnarök yet, but that game is coming in 2021. Those games are either timed exclusives or just exclusive for the PS5. Demon's Souls and Miles Morales are the only games out right now. I'm playing Demon's Souls, and it's the best-looking game I've ever played. Also, because the PS5 is HDMI 2.1 compliant, it should run some games at 4K 60 FPS or 1080p 120 FPS or something in-between. There isn't support for a native 1440p resolution (which is dumb), but I'm assuming that's coming later.THE BAD:Availability -You can't buy it right now. This is obvious and an issue that all companies and genuine consumers are dealing with this year. Online scalpers, limited availability, and the need to have something to do while stuck indoors is destroying available stock. I want to blame Sony (and should), but many popular product launches have been nearly impossible to obtain this year.The Console's Size -The PS5 is offensively huge, and you, for some reason, are required to use the included stand for both horizontal and vertical orientations. Between the console, it's included stand, the PS5 Dual sense charger, and the PS5 dual sense controller - all these devices barely fit into my setup. I'm squeezing them in.Confusing Backwards Compatibility -Yes, the PS5 plays PS4 physical and digital games, but there are three variations. There are PS4 games you play on your PS5, PS4 games enhanced through PS5 updates and/or boosted performance, and PS5 versions of PS4 games you've previously purchased...what? You can't store PS5 games on any external drives (SSD, NVME, or HDD), so that makes me wonder if I can play the PS5 version of PS4 games on an external drive. You can play regular PS4 games and PS4 games boosted by the PS5 on an external drive. That's about as much sense as I can make of this.Small Storage and No Options for Internal Storage Expansion -The PS5 has 667 GBs of usable storage straight out of the box. That sounds like a lot until you start downloading PS5 games and realize you can download about 5-6 digital PS5 games before maxing out. The launch does seem a little rushed since you're also unable to expand that internal storage and, as mentioned previously, can only store PS4 games on an external drive. There will need to be a future firmware update on the PS5 and upcoming 1st and 3rd party compatible NVME internal storage drives before that 667 GBs of storage can be expanded.Conclusion:I haven't had any issues with my PS5. Buying it was unnecessarily stressful, but beyond that, it's been a relatively smooth experience. I've seen horror stories on social media and through the news but haven't experienced any problems others seem to be having. I don’t regret purchasing a PS5, especially with all the exclusive PS5 titles I'm looking forward to. But please don't buy a PS5 off online scalpers; it's not worth the prices they're posting on those websites.Thanks for reading.-SC"
2433,Logan,2020,5,Best gaming console out there but far! I feel bad for the people who can’t get one there’re  really missing out
2434,Richie Pheang,2020,5,Very Satisfied 👍🏻Came In Early & Safe! THANK YOU!
2435,Juana S.,2020,1,How can you like something that you can't have
2436,Sami ,2020,5,Love the console it’s a perfect purchase for those who are looking for an upgrade. Currently it is difficult to get a preorder or purchase online but eventually the supplies will meet the demand. Stay positive folks. A lot of my friends are looking forward to purchase it also. The interface is simple to use and I transferred all my PS4 data by using an Ethernet port tool my like 10 minutes. I also use a extended hard drive too for the console in expanding storage.
2437,Kevin,2020,1,System crashes all the dam time
2438,Amazon Customer,2020,5,Love it. Been working perfectly. Amazon came through with that launch pre order!
2439,H. Jack,2020,5,"While I do agree that the console itself may be a bit on the large size, using it has been a great pleasure. Impressed with the speed, navigating the menu was pretty easy, the controller is amazing with its new features. Haptic Feedback honestly changes the game depending on the title and support. Only concern will be storage space, it will get filled up fast as games slowly release. I can understand the SSD is new gen tech but it will need to resolved fast. Overall the console is a joy and no problems with heating up."
2440,Noah D.,2020,5,"I'm going to keep this relatively short, but I'll start by saying I'm new to the PlayStation family. I've been an Xbox user for the better part of the last decade, and a Nintendo fan for as long as I can remember, but it wasn't until late 2018 that the PS4 started to pull me in. I decided to hold out for the PS5 and I don't regret it at all.The console is slightly larger than I'd anticipated, but that's a non-issue. I know the design isn't for everyone, but I think it looks stunning. I'm a huge fan of the DualSense controller, and Astro's Playroom is a really great showcase for all of the controller features. It's fast, it's quiet, and Spiderman Miles Morales plays beautifully (RAY TRACING!). 10/10 would recommend."
2441,HFK ,2020,1,"Why does Sony choose to support scalpers and not fans? Fans just want to get their hands on it to play and enjoy it. We all know they create fake shortages to cause mass hysteria. Forget that, I've supported Sony games for a long time and won't participate in it this time around."
2442,Adriana,2020,5,"The system is huge, compared to the PS4. The visual graphics are live like, well worth the time we spent online trying to order one!"
2443,Domer Bzomer,2020,4,I honestly can't believe that it can't play 3D movies. Even the PS3 could do that. Just..why?!?
2444,Amazon Custy,2020,1,Sony needs to do better because this is pathetic
2445,E. Seekford,2020,4,"Overall I am happy with my purchase of the Playstation 5, but there are some problems with the console. The console is fast and responsive and most things work fine. However, the new UI is not nearly as good as the PS4 and many things need to be updated soon. It is more difficult to navigate the menus and find exactly what you want. I hate not having a long press on the PS5 logo on the controller like the PS4 had before. I do not like that they have trophies further hidden in the system which makes it harder to get to them. The SSD is super fast, but there is nowhere near enough storage and there is currently no way to expand that storage. The built in Astro's Playroom game is very fun and is a great way to show off the system and controller. Again, I am happy with the purchase but Sony has a lot of things to fix over the next 6 months to a year to make it a better experience."
2446,Ashlee Collins,2020,1,"I beg you, do NOT buy these PS5's for the steep price of $1500 and up.  You are promoting the problem!  I agree with those who say that Playstation handled this poorly (because it's true!)...but if everyone continues to buy the marked up consoles, the bots win and will continue to buy up all available stock as soon as it hits the sites.  Just sit back, and wait.  Keep trying to buy consoles for the regular price.  Lets force these companies to figure out a better way to sell these products.  Make them work for your hard-earned money!"
2447,Amazon Customer,2020,5,The PS5 is amazing. Incredibly fast loading and 4K 60fps gaming are finally here and it’s glorious. Definitely the console to buy!
2448,Simon,2020,5,"Fantastic console, the new controller is very comfortable which old PS pads definitely struggled with and the launch line up is top notch.Amazon delivery on launch day made it super easy and despite all the complaining it was incredibly easy to preorder on here."
2449,Darth Daddy,2020,5,"Was one of the lucky ones and scored one on preorder night!  Love the system so far. New controller is awesome and possibly one of the best PS controllers to date. Only complaint is the disk drive tends to be loud, nothing crazy, but louder than I expected."
2450,Brian K Alesna,2020,1,Taking advantage of the price. There are people out there not able to buy a console because people took advantage of buying multiple consoles to raise the price. Don't buy.
2451,Stacey Nave,2020,1,This is absolutely disgusting to do to people in the middle of a pandemic. My 2 young boys have been dreaming of getting a ps5 from Santa and there is no way for that to happen with people in the world that do this.
2452,Cory,2020,1,"Don’t support those who buy out new items to flip for three times more. You might not get the PS5 by the holidays, but PlayStation will keep making them and you’ll be able to get one later. Yes PlayStation did not launch enough, but it is what it is. The more you support the flipping of launches the more it’s done. Just chill and wait."
2453,Al,2020,5,"Got the Xbox and PS5 and the PS5 is really next-gen. Seems like you are playing something brand new. Highly recommend if you can get your hands on it!(PS: Don't buy from scalpers. Don't pay over $600 for it, no matter how bad you want it. Nothing is worth over 100% upcharge on it. Be patient and you can stop these scummy scalpers from gaining a profit)"
2454,G. Knowles,2020,1,"The bot/scalper issue really isn't Sony's fault. This is one of FTC's methods to boost the economy. Retail spending is the largest sector of the economy. This is just a way to get more money flowing for the purchase of the same product, e.g. $400+$1200 is a bigger impact to the economy than $400. They could regulate it, but why would they?"
2455,Adrian Munoz1,2020,1,"Cool, there’s PS5s for sale now, except they cost $1.700.... why is this allowed?"
2456,Amazon Customer,2020,1,The system itself is 500$ plus tax...so why the blue hell is someone gonna pay over 1000$ for it...I hope no one buys it and you go broke
2457,Nabihan,2020,5,The new dualsense controller is the epitome of next gen.
2458,Badhabitsz,2020,5,Love my system so far so good no problems just lots of fun with my kids
2459,Jeff,2020,5,I’m guessing I’m one of the lucky ones.This system in one word is WOW!My brother has the Xbox series S and for a moment I was liking the Xbox until I set this baby up and got it running and did the update.PS5 is the real deal.
2460,SniperAcademy,2020,3,"This review is just so that others see what’s happening behind the curtain. Sony is smart. They’re artificially creating FOMO so that when they actually release the withheld consoles in some warehouse or whatever, they will have a landslide of cashflow.I know, I know. It’s business at the end of the day but ffs don’t start the next gen with this nonsense. Probably would have done it on the PS5 pro cos I wouldn’t really want to get one, and that’s when you create your FOMO to make me get one. Capische?"
2461,Kristine Juntura,2020,5,"5/5. The hype is beyond real. Jeff Bezos, I'll never say a bad thing about you for the rest of my life."
2462,Amazon Customer,2020,1,"See that lovely empty space on top? Thats where a PS5 should be! Sony is an absolute joke! It is apparent they could care less about loyal Playstation supporters. The preorders were straight consumed by scalpers. Now at launch retailers have less than scraps. Then theres playstation direct online. Youd think was the best way to procure a console direct from as Sony? Wrong again!!!! They go online at any random hour of the day with no prewarning. You sit in a que for 45 min only to be greeted with the same OUT OF STOCK messege you started with. I have done this 4 times and counting. Want to reach an actual person at Sony. They make that impossible as they know people are VERY upset about this. So you tell me you produce millions of consoles knowing demand is up in a pandemic, and previous launch shortage failures, and still botch a release? This is so intentional. You want to tell me with todays tech you cant see exactly which people were in your online que failing to get a console and you cant contact them and take the order directly? Sony is messy and sloppy as it gets."
2463,Amazon Customer,2020,1,It’s a shame how a company like Sony can’t manage their product launch. Big disgrace to them to see people selling PS5 for $1350 when it was launch this same week. Shame to Sony.
2464,Verified Purchase,2020,5,"Can’t believe I scored one of these! Tbh, the step up from the PS4 isn’t that insane. Biggest differences are graphics, old times and controller. Very happy I got one but overall nothing to freak out over if you already own a PS4."
