,User,Review Date,Ratings,Review
1459,Justin E.,2020,1,Please do not buy this. Whoever this is you should be ashamed of your self.
1460,MustangChief,2020,2,"Microsoft missed the ball and rushed to beat PS5, Sony delivered today, MS did not show up."
1461,Chevylee,2021,2,The product is great but it is over prized by $200 I payed $500 for mine straight out of fredmeyers
1462,Francisco,2020,1,"Rip off , hope you never sell it"
1463,ND,2021,1,"ATTENTION!! Everyone should BOYCOTT the BOTS!! Any Xbox Series X Console with one Controller that is priced higher than $499.00, IS a unit being pushed by the *&^%^*%* BOTS!! Boycott them!! Make them EAT their inventory!!! You want salt with that you LOUSY, SWAMP SCUM BOTT????"
1464,Stuart,2021,1,Scalping is not capitalism.People who scalped PPE were prosecuted.Why is this any different?The Xbox S has been available through the Microsoft store for several weeks now.
1465,Carol W. Clarke,2022,1,EA has issues with this system
1466,kelly,2022,1,just stop buying xbox
1467,Joseph J.,2021,1,Im not paying more than 500. U stupid people can pay out ur ass if u want ill keep my ps4 till i find 1 for the reel price. Do u not understand that u r the problem.
1468,Kevin,2021,1,But scalpers buying up all the stock and then inflating prices prove that they are truly EVIL! I won't pay a penny over $500 and Amazon and XBOX should be ashamed of themselves for allowing this to happen.
1469,Scott Dutton,2020,1,awful scam to run. Scummy people ruin things.
1470,Brad,2021,1,"This is a RIP OFF and a SCAM!!!These are scalped Xbox series X’s, trust and use at your own risk. A legit Xbox series X costs 500$, not 900$.If your willing to pay 400$ extra because of your impatience get a gaming pc for that price instead."
1471,Adelina Ryhal,2021,1,"If I could give this one star I would, regular pricing from manufacture itself aka Microsoft is $499.99 how can you over price it this much. In my opinion I hope no one buys these because at this point it’s not worth it."
1472,memer5aura5,2021,1,"What is going on it’s been a full year of this not having any in stock, many people want to buy this or the ps5 but can’t cause of them dang scalpers. And Microsoft is letting this happen too. Come on Microsoft…."
1473,Splash,2021,1,A year later and they're still playing the scum bag game... controlling trolling the market
1474,joseph,2021,1,"After having the Xbox for 48 hours, it won’t power back on. It’s being sent to Microsoft for repairs that take over 2 weeks. It could be completed in 5 days IF you pay the expedited price.Such a joke."
1475,Doc,2021,1,Bought from Target day 1. The console has connection issues from Xbox hardware connections. My controller is constantly disconnecting from the console and when it does this the only way to repair is to hard reset. There is no other solution. It has been happening for months now and no update from Microsoft. For $550 I was expecting a much better product.
1476,Tony Martin,2021,1,Crazy
1477,John ,2021,1,Should be illegal what's going on.  Should be ashamed over pricing it like this.
1478,Unknown ,2021,1,"This is a great console that Microsoft has created for the community to use and enjoy but the one thing is why is it overpriced from the regular price? I'm not paying 900 - 1100 dollars for a console that's supposed to be $499 plus tax, why would amazon allow this?"
1479,Rumble Tumbly,2021,1,"The price of this made me go to PC. Why pay outrageous amounts for something when you can pay like $500 more to bring the total to $1,500 and you can build yourself a SAVAGE PC."
1480,James Johnson,2021,1,How something like this somehow has 4.5 out of 5 stars is baffling to me because that price is absolutely outrageous
1481,Amazon Customer,2021,1,"If you like online play, particularly with online shooter games, don’t buy this yet unless you have a stellar network. I run a nighthawk router and am at most 42mbs. I often can’t play it because the lag is intensely unbearable. Their network for this thing is absolutely stupid. I bought it but can’t play it. Great investment Microsoft."
1482,steve k.,2021,1,"Have had this for a week, and constantly crashing, Microsoft help department is useless and now have to send in a new device for repair and pay shipping cost myself with no idea when it will be returned or actually working. Horrible waste of a huge chunk of money.  Apparently this is a common and much larger problem than Microsoft can handle."
1483,Amazon Customer,2021,1,Absolute absurdity. It's been out for a quarter of a year and you still don't have any more? Do you want our business or not?
1484,Amazon Customer,2021,1,It is wrong to do this.
1485,Lance Boccard,2021,1,Still can't get an xbox because the scammers keep buying them up before anyone has a chance.
1486,Glenn Arias,2021,1,Its been almost a year and this still hasn't been resolved. Don't buy till price goes down.
1487,T. Dude,2021,1,Get yourself a PlayStation 5. Microsoft is in love and in bed with scalpers. It is not worth waiting for a gaming system that is sub-par anyways. I just canceled my Microsoft account and will be back on PlayStation. Buyer Beware!
1488,Michael,2021,1,I still want. I still don't have one. I'm still not paying scalper prices.
1489,Sparky,2021,1,I've had nothing but trouble with the series x.  I got the launch edition and have had noting but game freezes and system shutting down.  Sent it back to be repaid and they sent me another system that is doing the same thing.  Never again will I buy a day 1 system.
1490,TRACY,2021,1,Wow you did it 5 mouth’s and not one Xbox series x or s has been available just really incredible I want to be mad but you have to see the full picture it was released in November and was out of stock in November and 5 mouth later still nothing it’s really incredible
1491,kevin,2021,1,Over price! But there's suckered out there everyday! 🤣
1492,Colorado,2020,1,I can't help but think of the kids who saved up to get one of these only to realize they are $300-$1000 off.  Why is Amazon going along with this?
1493,brandon,2021,1,This is a $500 console lol who the hell is impatient enough to spend an extra $300-400
1494,Jason Williams,2021,1,When I have to pull the hdmi cord out of my TV every other time I turn the dang console on in order to have it show better than 640x480 resolution that’s a freaking disaster.
1495,travis manning,2021,1,"Seriously? Bait and switch, like ppl are too stupid to see that it's a different item?"
1496,Yolanda Blake,2021,1,Over priced items.
1497,Patricia O.,2021,1,Reminds me of 360 ! I disassembled it and one chip 3/4 inch for soc is burn out !
1498,Sologhost,2021,1,The price for this product is a rip off and it’s sad Microsoft allows scalping of their product. Just buy a PC and be happier.
1499,Brandon Biagas,2020,1,I hope u get  Diarrhoea and can't make it to the bathroom
1500,ashley demichele,2021,1,Triple price 😂 😂😂🤦‍♂️ At that price I’ll stick pc. The whole point of even buying console because there cheap. your selling this product for the same price u would build fairly decent pc that beats this machine every way....... 🤣🤣🤣
1501,MATTHEW C LAMBERT,2021,1,"Now that any and all instant gratification is gone on the current generation of Xbox, i am thinking i hold off for the next Gen.  Xbox Z or whaever its called."
1502,Philip,2021,1,Not buying it at a bloated price. XBox is good for 5 or so years and I'm happy to wait until the stock replenishes.
1503,JF,2021,1,No new consoles ever
1504,Kevin Kettler,2021,1,Predatory consumerism
1505,Paul Jerome,2021,1,"This a scam, this is the wrong price, DO NOT FALL FOR THIS"
1506,Jorge Rodriguez,2021,1,Like seriously save yalls money a console and controller ain’t worth it you might as well just save and a get a PC at that point lmao
1507,Mark Whitfield,2020,1,"You could build a bada@@ PC for the current pirated cost of this. I wanted one for my son for Christmas, but I could build him an awesome PC for same price. Good job Amazon....."
1508,YadiG.,2021,1,Way to expensive
1509,Blue Rondo ala Turk,2021,1,Amazon is very stupid about marketing the Xbox series X scalping an illegal scalping shouldn’t be a policy on fire on Amazon
1510,Oscar,2021,1,"Something *can* be done about this, y’all just choose not to"
1511,Patrick Loney,2021,1,You're supposed to take a hit on the consoles and make bank on the games. Why you trying to do it backwards? But then again... Why are people STILL paying this much?
1512,S.,2020,1,Hype a game system up all year and then don't deliver it. No excuses. That's just POS behavior. Microsoft and Sony should suffer for this.
1513,Jeffery Hopkins,2021,1,I'll happily give you 50USD over MSRP but you can choke on this price you predator
1514,Lee V. Tong,2021,1,This should be against the law to put a price so high for a game console.
1515,David Garcia,2020,1,"For that same price I just got mine with 2 years extended warranty, headphones with warranty, extra controller,  rechargeable batteries and had some money to spare🤣🤣God, what a little patience can do"
1516,Bennie,2021,1,"I tell you  like the rock say take the xbox tune sideways in put it up your you no $1,000 for game you🤪🤪"
1517,6Curry's,2021,1,Absolute scum do not buy and wait till the price drops.
1518,Emily Wells,2021,1,Literally the worst humanity has to offer the frack is the reason for this? I hope you have to sell them at a loss when stock renews
1519,Dipali Ranjan,2021,1,"Wait for restock, dont buy at this rocket high ridiculous price."
1520,Graham,2021,1,This is ridiculous to put such a mark up on the price you have to be the absolute dumpster water of society
1521,Wade,2021,1,Shame on you bottom feeders for doing this stuff. This re sale game you all play is such a pathetic joke. Laugh it up losers your nothing.
1522,Amazon Customer,2021,1,Microsoft is just putting out crappy products. The Microsoft outlook search bar might be one of their worst ever. How can I purchase Microsoft products when the ones I have are trash?
1523,Nick Plahn,2021,1,This kinda stuff should be banned from here.
1524,Scott Reviews,2020,1,"This is a complete waste of time trying to find one here, might as well look for one in the ocean instead."
1525,Kaz,2021,1,I won’t be paying 1 penny over MSRP. Screw this game.
1526,Farman Khan,2021,1,
1527,Tiff,2020,1,That’s sad that you are trying to ripe people off!
1528,Jessica Maldonado,2021,1,My friends Xbox caught on fire along with his tv because of the lights no wonder ps5 slays xbox. Microsoft should be sued for their laggy and crappy system. 👎🏻
1529,Unknown,2021,1,I contacted XBox support but all I get are automated responses and get redirected to other departments.  Don’t buy this product!
1530,Jun,2021,1,This is illegal
1531,Jan,2020,1,"$250 more for an Xbox series X, hopefully people are smart enough not to buy!!!"
1532,anthony,2021,1,the price they sell this for you can buy a pc that would blow this thing out of the water.
1533,Amazon Customer,2020,1,You probably got your hands on hand sanitizer and masks a year ago also. Pos
1534,Brent,2021,1,Legitimately the most pos thing to do is selling this for double the price. This should be completely illegal
1535,PlanetDub,2021,1,"Scalplers at their best. Don't buy, wait for microsoft to release more and they are at normal price. Rip-off"
1536,Amazon Customer,2021,1,Would give 5 stars. Never available too buy. Not a good product if you can’t get it.
1537,RJ,2021,1,"since its only worth 500$ it really wouldn't make sense to buy it for more just wait, they fix more bugs anyway over time."
1538,Mike C.,2021,1,🤣🤣🤣 hilarious I can login to Amazon and just grab one. Always available. PS5 console war winner.
1539,Christian Johnson,2021,1,"$1,000 for a xbox. First off, xbox sucks so it shouldn't even be $500. Second, worst deal ever."
1540,Dr Ludo MD,2021,1,Illegal bots used to purchase. Caution NO Microsoft warranty!
1541,Jonathan Thorne,2021,1,Prices are overrated. Wait for proper restocking from Microsoft. This is ridiculous. It should be illegal.
1542,The Robster,2021,1,"$750 - Best I have seen pricewise but still... NOT paying over retail price for this product, thank you."
1543,Jamar Trisvan,2021,1,Still way over priced bring the price down to 660 and you got a deal
1544,Mark,2021,1,This is a sad thing to do. I mean gouge the hell out of the price? Really?
1545,Carlos pagan,2020,1,Solo 3 dias de uso y se daño
1546,Dmc919,2020,1,I bought this and took it to my man cave/cabin. Couldn't even play it because it requires internet. Thanks Microsoft
1547,VwDad,2020,1,Don't buy this overpriced bs. Wait for stock to come soon!
1548,Saucy Mac ,2021,1,"I bet you have pigs feet, you hog !!!"
1549,jackie m,2020,1,Console shuts off every 5 minutes. Can't get any help from Microsoft of course
1550,Yusef,2020,1,Amizon need double authentication for larger purchases over 499.99 dallars
1551,R. Michael Raab,2020,1,I'm switching to PS---xBox can't deliver their new game set for the holidays....
1552,James m. Moore,2020,1,You need to drop that price down to 700
1553,Stephen,2020,1,$499
1554,Table100,2021,1,$800
1555,Shaun Mayes,2021,1,Its people lime you that are ruining gaming. You shod be ashamed of yourself
1556,Joedy,2021,1,Horrible why is this Xbox so much money it’s just disgusting just to see that price
1557,Shadow Kitsune,2021,1,Overpriced
1558,T. Davis,2021,1,Amazon taking advantage again!!! Not good!
1559,Helen Gross,2021,1,Scalpers
1560,Unknown,2021,1,another overhyped pile of Microsoft trash. have fun paying a grand for this pos.
1561,Will,2021,1,These prices are bs.
1562,Argue88,2020,1,Expected better standards from Amazon.
1563,Cody Lanier,2021,1,Hope they collect dust
1564,Wes,2021,1,What a rip off. They should be ashamed of themselves.
1565,RyGuy12,2021,1,Complete rip off
1566,Sar Hadariel,2021,1,Just another scalper....
1567,Seth,2021,1,this should be illegal. I hope no one buys this
1568,Amazon Customer,2020,1,Scalper
1569,Brandon,2020,1,Msrp 499.99 dont pay more
1570,Brenda H.,2020,1,"Microsoft should try to get control over this.  Should be illegal for one person to secure 7 and rip people off like this while everyone tries over and over to get one, but can't."
1571,joanna Jagodka,2020,1,Crook
1572,Amazon Customer,2021,1,You're better off buying a PC it's cheaper
1573,Robert,2021,1,What crackheads suck a sock
1574,Mitchell Finley,2021,1,Getting tired of this.
1575,Fbox,2021,1,Trash
1576,Amazon Customer,2021,1,Pathetic
1577,Alex Beveridge,2021,1,And again; seriously?????
1578,Jason Japa,2020,1,annoying
1579,blake,2020,1,$1400? Really? I hope you end up stuck with them.How does amazon allow this type of activity?
1580,Jose C,2020,1,"Wait for the stock to replenish, all games are backwards compatible. don't feed the Trolls"
1581,Amazon Customer,2020,1,This should be illegal. What a scummy thing to do.
1582,duwyne,2020,1,Hope you never sell them
1583,Trevor Mitchell,2021,2,"I decided to “bite the bullet” and pay double for the XBox Series X compared to the retail price in stores. I was a little wary of paying this much (close to $900) and doing so from a third-party, but I just really wanted to experience the next generation of gaming.Everything seemed to be alright when I opened the box. I followed all instructions to set up my XBox and soon enough I was ready to play. I began playing an online game and a couple of minutes into the match my XBox began lagging. Then, my XBox started making a loud rattling type noise and abruptly shut all the way off (perhaps to protect itself?). The controller light was left blinking and not responding. I had a terrible, sick feeling, but I decided to try again. Maybe my internet connection was bad or something? Soon after restarting the system, I began playing again. I checked the connection first and had full signal strength, so it couldn’t be that. I started the same game over again and the same exact thing happened again. I tried a game on a disc next and the same problem occurred. Desperate to play some games, I put up with this nonsense for a couple of days. There were some times where I got in some solid gaming, but the system would always eventually lag, rattle, and shut off. Finally, I reached my mental limit and decided to call XBox. I sent my Series X in to be repaired because thankfully it was still under warranty.I am not going to get on here and berate anyone. I am just extremely disappointed in the whole situation occurring in gaming today: scarcity of consoles, outrageous pricing, etc.My goal I’m writing this is to hopefully make others think twice before giving in and paying way too much for a potentially faulty product.If I could go back and do it over again, I would not make this purchase. I would wait patiently to find a console in the stores for retail price. I cannot help but feel cheated."
1584,Billy Gaston,2022,5,"I've been PC gamer the bulk of my life, but with graphic cards being insanely priced the last few years, I've decided to go the less expensive route and upgrade my Xbox 360 (which still works perfectly, never had an issue).  Granted, I'm not saying this thing is great because my last system is approaching 15 years old.  This thing is great because of all the small things it allows.  Switching between games is super quick (excluding physical disc changing, that is subjective), loading up Prime Video or HBOMax is seemingly faster than my PC, and you can organize your screens (add/remove stuff, change priorities)The controller is familiar, feels less heavy, and super comfortable.So far the only negative experience is one game I'd been looking forward to playing doesn't work.  Few years back I saw there was a game that allowed you to use He-Man as your avatar, small, lesser known game called Toy Soldiers: War chest edition.  As I understand the game has had issue almost since launch, so not blaming the Series X, I was just hopeful.Anyway, game run smoothly, the fast switching feature is super cool, and if you can afford it Game Pass Ultimate will keep you loaded with more games than you can finish in that month.If you are like me and occasionally playing on older console, it's time my friend, just do it."
1585,Discount Lots,2022,5,"I have had the Xbox series S for about year now.  When these FINALLY in stock and at normal retail price (I refuse to pay a penny more) I picked one up.  Many people say you don't need the ""X"" if you have the ""S"".  This is true if you don't have a 4k TV.  If your running 1080p - 1440p - keep the Series S.  Using this on a 4k TV is night a day. The sound seems to be much richer as well.  IF you can get it at normal retail price (499.99) - buy it.  Dont spend a PENNY more!This is far and away the best bang for your buck when It comes to gaming.  Try to put together a PC with these stats.  The video card alone will cost more than the Xbox Series X.PS5 looks like a child's toy compared to this beast."
1586,Quincy C.,2022,5,"I FINALLY was able to get my hands on a Series X to replace my Xbox One.  What an upgrade!  Load speeds are so much faster than my Xbox One and games run smoothly with crisp images.  The Series X is a monster though.  It outsizes the Xbox One by a good amount, so make sure you have room for it (see pic).  It also runs hot, so give it good ventilation."
1587,Amazon Customer,2022,2,"The console itself looked to be in great shape. Then I turned it on, the previous owners profile still logged in games still on it (again not a big deal) after a few minutes of it being on the console shut itself off. I updated the console hoping that would remedy the issue and still shuts off after a few minutes.After about the 4th or 5th time of turning the console back on it stayed on for around 20 minutes and then went back to shutting off. Fan was running, and the console didn’t seem to be too hot.It went on to shut off around 8 more times within an hour span. So needless to say within an hour of opening it I packed it back up."
1588,Brandon Springer,2022,5,"Stand at six inches wide, six inches long, and approximately one foot tall, this console is quite large. At least larger than anticipated. I feel that it processes much faster than the Xbox one. It’s really easy to set up. They got rid of the power block and went with a simple power cable. It is fairly silent and works amazing. It was a little over priced though, but my Day one Xbox one was slowing down quite a bit snd the upgrade was necessary."
1589,Heggel González,2022,5,"I was a little worried due to the negative comments, but probably they were only for the firsts batches. Mine work just perfect. In games that you can play on the XBOX ONE, you will notice the big difference on playing in native 4k. Also it is way faster in loading games and maps. It improves the overall experience, and again, it feels faster in everything.No heating, no sound at all. A little bit expensive, but I think it worth it"
1590,AFWxman,2022,5,"I admit I got really lucky and happen to check the stock... was able to snag one! I normally get my son's old system so naturally he already had an XBSX and I got his XB1X... It was good, but when elden ring came out... I had to upgrade. It's night and day. Fast, responsive, and gorgeous. No issues with setup and transfer of account via the XB app. Overnight Prime delivery too... Can beat it!"
1591,Random Reviews,2022,5,"The Xbox x series is by far the best Xbox! For the price it isn’t bad! Way better then PlayStation for sure. The graphics, how fast it runs, just the overall performance of this Xbox is beyond perfect! I’m so happy I finally got this Xbox! If your looking to purchase but not sure if you should. Then this is it, BUY THIS XBOX! You will not go wrong or be unhappy with your purchase!"
1592,Omar Rodríguez,2022,5,"This thing is incredibly powerful! You can say goodbye to those annoying loading screens in most games, it's truly blazingly fast!Games look stunningly sharp and beautiful in 4k. Although I don't have a 120fps TV, 60fps is good enough in my opinion.All in all, I'm very pleased!"
1593,LoriAnn,2022,5,Finally was able to get a series x on the prime member restock and not have to pay above normal price!! This console is a workhorse! Games load & install so much faster! network transfer makes the transfer from the old unit to the new quick and easy! Plays all generation Xbox discs!!
1594,TheD,2022,5,"If you are a casual gamer who likes to hop on from game to game for casual fun, this is the console to get and Game Pass.If you like to buy the games, then PS5 exclusive games are worth paying for.Xbox is like Netflix, sit on the couch and stream what you want when you want.PS5 is like that movie you want to watch in a theatre.Both are different, it depends on how you play your game."
1595,dan lilly,2021,5,"Thank you Amazon and Amazon Seller, you have won me over and I appreciate this purchaseTarget pulled a ut-oh, this happens all the time when I arrived to pickup my internet paid for purchaseManager even went on to say no one ever complained about it before, that I was the only one.Left before further escalation, but just WOW. I will not be repeating that (there) ever again"
1596,Kera Moseley,2021,5,My son just received this and is truly amazed at how fast it is and the design. It out performs the specs on it. He is thrilled with how fast it is and it's cooling system.  I know this is the newest version but he says it is night and day compared the previous model. And he doesn't mind the sleek mini refrigerator look. He actually really like it.
1597,Crib Notes,2022,5,"I was fortunate to get one about $150 over list. Fast shipping on their part, but they use fedex and I don’t ever have good luck / experience with them. Box was dented pretty good on a corner, but Xbox is packed very well and no problem."
1598,Cole teichgraeber,2021,5,This was a huge upgrade from my regular Xbox one! 120 fps is unreal. The boot speed is also amazing I used to have to wait a while for it to boot up and now its almost instant! I definitely recommend the upgrade over the original Xbox one. Just glad I was able to get my hands on it.
1599,Rosalyn Stokes,2021,5,"Ordering was super easy, the Xbox came exactly when it was promised and it was in perfect, brand new condition. We're very pleased."
1600,Nicholas De La Rosa,2022,4,"Got both consoles luckily, and after playing both Xbox has the better edge in my opinion, only complaint is the PS exclusive games I wanna play lol"
1601,Verl,2022,5,New to gaming. This was everything I was looking for.
1602,Renaissance,2021,5,I'm glad that I bought the xbox for my grandson.  Even though it is a present for xmas he plays already and has lots of fun.  He loves it!  He can play all his old games on it too.
1603,Brad,2022,5,"I was a skeptic, this was something i couldnt find anywhere else and usually much higher priced than what i had seen here.  Have to say there was no problems at all and it even arrived earlier than expected"
1604,Brittany Mullins,2022,5,Works amazing. Seller sent me a link to track my package. They were very helpful
1605,King Nii,2021,5,Was able to win a tough raffle to win theis xbox for my lil sis. Arrived in timely manner and extremely happy about it.
1606,Michael T.,2021,5,"My son bought this for himself,  everyone wanted over 1000.00 dollars for it, well under 800.00, perfect product at a great price"
1607,Lois D.,2022,5,Gaming console at its finest!
1608,Eduardo Barajas,2022,5,It came in perfect condition as promised. Definitely a trusted seller. (xbox series X)
1609,José Luis Romero,2022,5,sin lugar a duda excelente inversion para toda la familia
1610,Amazon Customer,2022,5,awesomr
1611,James G,2022,5,Delivered safely and secure. System performs as expected and Xbox pass allows me to play tons of games for a low subscription fee.
1612,Kindle Customer,2021,5,Everything! Load times are non existent
1613,Zachary Mitchell,2022,5,Absolutely incredible console. Has an extra 300gb of stock internal storage than my PS5 and also offers VRR (variable refresh rate) which my PS5 does not. Playing on Samsung QN90A.
1614,Robert White,2021,5,"Runs amazingly, did not buy from scalper I got mine on prime day and it was worth the wait. Amazingly fast load up time, very quiet, I love it"
1615,Edin Selimovic,2021,5,"5 star Review , best Next gen console due to its speeds , game pass , and next gen games.Highly recommended ."
1616,Bribrew1968,2022,5,Love it. App integration rocks!
1617,Gamerism1,2022,5,good product and seller 👍
1618,Annamarie C.,2021,5,Its awesome to be able to play in Dolby vision at 4k/120hz!!! Forza is awesome! I was lucky to get this so I hope it is more available soon :)
1619,John sullivan,2021,5,The best Xbox I love it
1620,VicYay,2021,4,"I believe everyone is happy with the Xbox Series X restock. The console is amazing but the package could be better because it was placed in a huge box with some tissues around. No foam protectors and the outside box has been broken upon delivery. Thanks god the Xbox was fine. But again, I appreciate the restock. Hope to see more in the future."
1621,Rodney Wolfe,2022,5,This was an early Christmas present to myself.  So much better than I expected.  Very fun am going to take some getting used too.
1622,edward eric roberts,2020,1,999$? You’ve got to be kidding. No one is going to pay 500 more than retail value.
1623,Christian Medina,2021,5,"Muy bueno, llegó exelente muchas gracias. Una velocidad de carga de juegos fabulosa. La mejor consola"
1624,Franklin Marvin Aquino,2021,1,I love the console & next generation features  but very disappointed about the price.
1625,B. Isherwood,2021,5,"Supports select Xbox, Xbox 360, and all Xbox One games in addition to the new Xbox Series X titles.This is also the best console platform to consume GamePass (IMHO, the best deal in gaming today)."
1626,Emizzzy453,2022,5,The best console by far .. gamepass easily disrupts the gaming competition. And the console is quick not to mention it has quick resume as well and smart delivery meaning you don’t have to buy the game again from another console .. Xbox is extravagant! Boom
1627,Mauro Goñi,2022,5,Exelente envio
1628,Erik Torrez,2022,5,I was a little skeptical at first but so far so good been 3 months since I got it and I have to say it was well worth the money.
1629,Nancie Sionni,2020,1,Console powered down the first day.  Sending back to xbox
1630,Nancie Sionni,2020,1,Console powered down the first day.  Sending back to xbox
1631,steven shi,2021,5,Great next gen gaming console but still not as good looking as PS5.
1632,rosa,2022,5,"I got this for my 10 year old, he plays with cd games or online purchases. Good quality"
1633,Jay,2021,4,System works great but Box was beat up on delivery. Little embarrassing giving it as a gift
1634,Gabril Botton,2021,5,I can’t wait for it to ship. So excited to play 2k22 on it
1635,michael gambale,2021,5,Worth it so happy I finally got it
1636,Juan Francisco Jácome,2022,5,"Great console, silent and amazing graphics."
1637,Lance m,2022,5,Good Product
1638,Paul Laliberte,2021,5,"I really love the new Xbox Series X. It is exactly what was expected, and amazon was very quick with the shipment speed."
1639,Amazon Customer,2021,5,Fast shipping and all new product.
1640,Alex Bareis,2020,1,no
1641,Frank,2020,4,Heavy unit and big! But not as big as I imagined (pc gamer usually). Runs games smooth and responsive. The UI is much quicker than xbox one.Yakuza game looks beautiful on it. And waiting for cyber punk. The new controller doesn't work with some of my older recharge xbox one battery packs. Luckily. I have rechargeable AAs.Def feels like a nice upgrade from xbox one but if you dont have the money. Don't rush into buying one yet.
1642,Lane L Gibson,2022,5,As a PC gamer this is the first console that has brought something significant to the table!!
1643,Nicole Wright,2020,5,Absolutely amazing product thank you Microsoft!!
1644,Dan Tacker,2021,4,"So when I ordered this I was very skeptical that it was going to be a scam and I wouldn’t get an Xbox or I’d get the original. It arrived yesterday and it’s a better console that the series S. Faster load times graphics are better, the list goes on."
1645,Matt,2021,5,"Powerful compact, system"
1646,Axel Laza,2020,5,Very good to have a product that's hard to find. Enjoyed playing and love the beautiful style of this console.Spiderman game is awesome!
1647,Joshua Chavez,2022,5,this is exactly what I was waiting for. so happy to have my xbox searies x with out any extras for a good price.
1648,Scott Jung,2022,5,I was worried this might be a scam. NOPE it was totally legit. I didn't mind the $150 mark up as its so hard to find these. Its came in a few days all seals were intact.
1649,Gabriel,2020,1,Overpriced
1650,Scott Jung,2022,5,I was worried this might be a scam. NOPE it was totally legit. I didn't mind the $150 mark up as its so hard to find these. Its came in a few days all seals were intact.
1651,Krzysiek,2020,5,Great
1652,R.M.W.,2022,5,Love the graphics and ease of use.
1653,Gabriel,2020,1,Overpriced
1654,WI.Grace,2021,5,I'm a ps5 player but I tried this xbox and I was amazed. Good work xbox team. It comes with 1 controller.
1655,DizzyUnbound,2020,5,"I normally like to wait a bit before giving my review, but I just couldn't wait to mention some things here.This thing is silent. Like.. DEAD silent. My Xbox One X would get sorta loud running BO4 and no doubt would running Cold War, but this thing is very quiet, unless you lean up really close to the top.Contrary to some articles, this thing doesn't really get too hot either. It gets warm, obviously, but it's definitely not as bad as some sources say it is.The d-pad of the controller was a bit of a worry for me when I saw it in photos. But using it just feels so right. The inclusion of a USB-C slot on the controller is also a nice touch. I have mispressed the share button a few times, but when I get a feel for where it is, it's gonna be a game changer.My only gripe so far is that I'm worried something might get into the top part where the fan is and mess everything up. And the power cable felt a tad loose, but nothing worth fretting about too much.All in all, first impressions are really good. If I remember, I'll try to update in a couple months if anything changes. Definitely recommend if you're a fan of Xbox and console gaming as a whole."
1656,Shishka,2020,5,Numbers don't lie better system then PS5 hands down. I know demand higher for PS5 because of todays youth are on the bandwagon. But for the money its a better system. No exclusives but they will have plenty coming i don't care about being spider man there's a reason no exclusives because they are gonna get it right not rush it out.
1657,Amazon Customer,2022,5,"Waiting a long time. Worth the wait, LOVING IT!!!"
1658,Owen,2022,5,I am so happy I got my series x. Its a great console and worth the wait.
1659,Sam M,2020,5,"Powerful, super fast load times, super fast startups, fast app switching, and the system is very quiet. Can’t get much better than that."
1660,Cody Luna,2021,5,Well packaged great shape when it got here and the delivery guy was super friendly and carful with how he handled it! Works like a dream worth every penny spent to finally get some Xbox goodness!
1661,The Shmahz,2022,1,"Don't even want it anymore, gonna just retire from Microsoft consoles I guess. The Xbox one isn't bad either, so there's that."
1662,KenW,2021,5,"Amazon packers, if you are reading this please add more package fillers and mark as fragile. My xBox SX works fine, but the box looked like it had been through combat. One corner was exposed and I wasn't sure if it would even work. So far it works as intended and I've enjoyed every moment of playing my games on this console."
1663,Christopher Hotz,2022,5,Supports UHD 4K 120 fps. Allows CEC and Alexa control. Fast load times. Can be position horizontally or vertically. Very quiet. Most importantly the game pass ultimate cloud gaming is awesome. Using cloud gaming you don’t have to use up the small SSD. Be aware that cloud gaming often times does not support multiplayer.
1664,rod herr,2022,5,Xbox Series X
1665,Ryan ,2021,5,"Got here fast and works good! It is overpriced but if you are tired of trying to get one for the regular price then it’s worth paying a little more to get it and be done with it, overall I’m happy I got one finally, but if you can wait and get one for the normal price I would do that unless you just want to pay a little more and get it"
1666,Misc420,2021,5,Husband LOVES it!
1667,XDIEGenral - Elico,2021,5,Really loving my Series X so far. I'll never regret staying up passed my sleep schedule to pre-order this bad boi. Absolutely love it and I'm proud to be an Xbox Fanboy😁
1668,John effman,2021,5,I like how powerful this xbox is and how good the youtube reviews got about it.
1669,Heidi G. Thomas,2021,5,Love
1670,XDIEGenral - Elico,2021,5,Really loving my Series X so far. I'll never regret staying up passed my sleep schedule to pre-order this bad boi. Absolutely love it and I'm proud to be an Xbox Fanboy😁
1671,John effman,2021,5,I like how powerful this xbox is and how good the youtube reviews got about it.
1672,Justin,2022,3,The controller design is hard to reach certain directional and analog sticks and buttons. But xbox is a good system. Playstation is easier on its controllers.
1673,Luis Flores,2022,5,Great Xbox worth it and was everything that I ever imagined
1674,Orderingthings,2022,5,"Brand new unit, completely factory sealed. Love it!"
1675,Cliff,2022,5,"Best XBOX yet, very fast and works great."
1676,Steve,2021,5,Hands down the best.... my son absolutely loves it. Dad gets his playtime but he loves it. He’s able to navigate through the screens easily and use the controller with no issues. He’s 5 and loves racing games and his paw patrol game. It definitely gets warm but not overheating. Overall It gets an A+ from us.
1677,Anne,2022,5,The box was ripped in the box it was shipped in but other than that the product is amazing !!! Great condition.
1678,Alden D. Thompson,2022,5,I like it a lot. The Xbox series X was really easy to set up and get playing. The resolution is incredible compared to the Xbox one.
1679,Robert Pugmire,2022,5,It is HUGE but is amazing with what it can do
